"Año","Mes","Pais_Destino","Nombre_Exportador","Sacos_de_70kg_equivalente_real_exportado","Sacos_de_60Kg_Exportados","Valor_factura_USD"
2019,8,"TrinidadyTobago","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",33,39,16363.66
2019,8,"Turquía","ALTAMIRA SUPREMO S.A.S",275,321,50000
2019,8,"Turquía","C.I. COLORS OF NATURE S.A.S.",97,117,47715
2019,8,"Ucrania","ASOCIACIÓN COLOMBIANA PARA LA EXCEL",18,21,30925.77
2019,8,"Ucrania","FEDERACION NACIONAL DE CAFETEROS",275,322,55970.89
2019,8,"Ucrania","OLAM AGRO COLOMBIA S.A.S",1100,1282,220000.01
2019,8,"Uruguay","C. I. LOHAS BEANS S.A.S",3,4,1680
2019,8,"Uruguay","VIVE CAFE S.A.",10,12,5400
2019,8,"Venezuela","NESTLE DE COLOMBIA S.A.",93,108,22459.62
2019,9,"Alemania","A LAUMAYER Y COMPAÑIA EXPORTADORES",8095,9445,1726633.86
2019,9,"Alemania","AGROPECUARIA FARALLONES S.A.",14,15,8554.52
2019,9,"Alemania","ALTAMIRA SUPREMO S.A.S",826,964,150000
2019,9,"Alemania","BANCA EXPORTADORA S.A BANEXPORT",136,158,34901
2019,9,"Alemania","C. I. LOHAS BEANS S.A.S",570,664,140000
2019,9,"Alemania","CARAVELA COLOMBIA S.A.S",565,659,121690
2019,9,"Alemania","CARCAFE LTDA",5419,6323,1116379.78
2019,9,"Alemania","COFCO INTERNATIONAL COLOMBIA S.A.S",9888,11537,1649999.98
2019,9,"Alemania","COFFEE ROASTING S.A.S",2,2,2700
2019,9,"Alemania","COMPAÑÍA CAFETERA LA MESETA S.A.",15135,17653,3014060.82
2019,9,"Alemania","COMPAÑIA NACIONAL DEL CAFÉ S.A.S",3679,4291,759795.54
2019,9,"Alemania","CONDOR SPECIALTY COFFEE SOCIEDAD PO",1199,1397,280000
2019,9,"Alemania","COOPERATIVA DEPARTAMENTAL DE",597,696,140000
2019,9,"Alemania","ENGELHART CTP COLOMBIA S.A.S.",3594,4191,624937.04
2019,9,"Alemania","EXPOCOSURCA S.A. C.I.",276,322,59125
2019,9,"Alemania","FEDERACION NACIONAL DE CAFETEROS",10965,12790,2732045.34
2019,9,"Alemania","G&B HIJOS SAS",140,166,75555.44
2019,9,"Alemania","INCONEXUS S.A.S",274,320,70000
2019,9,"Alemania","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",36,42,7240
2019,9,"Alemania","INDUSTRIAS ALIADAS S.A.S",458,534,120736
2019,9,"Alemania","LA TOSTADORA S.A.S.",2,2,687.5
2019,9,"Alemania","LONDON INVERSIONES S.A.S",21,24,7025.21
2019,9,"Alemania","MASTERCOL TRADING SAS",40,46,1e+05
2019,9,"Alemania","OLAM AGRO COLOMBIA S.A.S",4798,5596,1000000.02
2019,9,"Alemania","PRODUCTOS Y SERVICIOS LIDERES DE",147,172,62747.9
2019,9,"Alemania","PROMOTORA CAFE DE ALTURA SAS",239,280,1200000
2019,9,"Alemania","RACAFE & CIA S.C.A.",2430,2832,410000.02
2019,9,"Alemania","SKN CARIBECAFE LTDA",5830,6801,1250595.09
2019,9,"Alemania","SOCIEDAD EXPORTADORA DE CAFE DE",4672,5452,979196.53
2019,9,"Alemania","SUCAFINA COLOMBIA SAS",1924,2243,470000
2019,9,"Alemania","SUNTERRA SAS",99,115,6265.12
2019,9,"Antillas Neerl","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",123,144,44733.16
2019,9,"Antillas Neerl","NESTLE DE COLOMBIA S.A.",95,111,28548
2019,9,"Antillas Neerl","PROMOTORA DE CAFE COLOMBIA S.A.",21,23,15960.98
2019,9,"Arabia Saudí","COMPAÑÍA CAFETERA LA MESETA S.A.",99,116,35362.71
2019,9,"Arabia Saudí","EMPRESA COFFEELAND S.A.S",279,324,59555
2019,9,"Arabia Saudí","GREEN HILLS COFFEE SAS",142,166,46296.6
2019,9,"Arabia Saudí","INCONEXUS S.A.S",250,291,70000
2019,9,"Arabia Saudí","MESOPOTAMIA IMPEX SAS",349,408,91654.5
2019,9,"Arabia Saudí","PROMOTORA CAFE DE ALTURA SAS",125,146,26000
2019,9,"Arabia Saudí","SUNTERRA SAS",150,175,43758
2019,9,"Argentina","CARCAFE LTDA",269,314,53101.92
2019,9,"Argentina","D`ORIGENN S.A.S",216,251,54468.17
2019,9,"Argentina","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",167,195,68688.07
2019,9,"Argentina","RACAFE & CIA S.C.A.",654,764,165060.63
2019,9,"Aruba","COFFEE PLUS SAS",7,8,4050
2019,9,"Aruba","COMERCIALIZADORA DEL NORTE CAWG S.A",6,7,4000
2019,9,"Aruba","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",85,98,34188.71
2019,9,"Aruba","NESTLE DE COLOMBIA S.A.",97,113,28407.1
2019,9,"Aruba","PRICESMART COLOMBIA SAS",8,10,3543.51
2019,9,"Aruba","TOSTADORA DE CAFE Y CACAO DE MI TIE",3,3,2457.3
2019,9,"Australia","A LAUMAYER Y COMPAÑIA EXPORTADORES",274,320,54989.94
2019,9,"Australia","AZAHAR COFFEE COMPANY S.A.S",549,639,119129.2
2019,9,"Australia","BANCA EXPORTADORA S.A BANEXPORT",544,633,139160.93
2019,9,"Australia","C. I. LOHAS BEANS S.A.S",272,318,75996.4
2019,9,"Australia","CAFE DE SANTA BARBARA S.A.S.",215,251,88492.63
2019,9,"Australia","CARAVELA COLOMBIA S.A.S",787,918,220160.01
2019,9,"Australia","CARCAFE LTDA",559,651,113619.24
2019,9,"Australia","COBIA GLOBAL COMMERCE SAS",266,312,86988.14
2019,9,"Australia","COFCO INTERNATIONAL COLOMBIA S.A.S",275,321,50000
2019,9,"Australia","COMPAÑÍA CAFETERA LA MESETA S.A.",284,332,57907.52
2019,9,"Australia","CONDOR SPECIALTY COFFEE SOCIEDAD PO",1486,1734,270000
2019,9,"Australia","COOPERATIVA DEPARTAMENTAL DE",283,330,71613.08
2019,9,"Australia","ENGELHART CTP COLOMBIA S.A.S.",1098,1281,2e+05
2019,9,"Australia","FEDERACION NACIONAL DE CAFETEROS",111,130,66000
2019,9,"Australia","G&B HIJOS SAS",183,207,153238.59
2019,9,"Australia","INVERCAFE CERRITOS SOCIEDAD POR ACC",550,642,220114.28
2019,9,"Australia","INVERSIONES ECHEVERRI BARSA S.A.S",285,333,50000
2019,9,"Australia","OLAM AGRO COLOMBIA S.A.S",1747,2038,3e+05
2019,9,"Australia","RACAFE & CIA S.C.A.",5588,6518,1222414.2
2019,9,"Australia","SHARED SOURCE SAS",328,383,210000
2019,9,"Australia","SUCAFINA COLOMBIA SAS",276,322,1e+05
2019,9,"Bahráin","C.I. ECOSMOS S.A.S.",80,94,34844
2019,9,"Bélgica","A LAUMAYER Y COMPAÑIA EXPORTADORES",835,971,179334.32
2019,9,"Bélgica","ALEXCAFE SAS",570,665,1e+05
2019,9,"Bélgica","AZAHAR COFFEE COMPANY S.A.S",238,277,60028.87
2019,9,"Bélgica","CAFE COLSUAVES S.A.S",285,333,61275
2019,9,"Bélgica","CARCAFE LTDA",4372,5101,1084689.62
2019,9,"Bélgica","COFCO INTERNATIONAL COLOMBIA S.A.S",5989,6991,1e+06
2019,9,"Bélgica","COMPAÑÍA CAFETERA LA MESETA S.A.",2622,3061,536536.89
2019,9,"Bélgica","CONDOR SPECIALTY COFFEE SOCIEDAD PO",2699,3147,495253.04
2019,9,"Bélgica","ENGELHART CTP COLOMBIA S.A.S.",300,350,50000
2019,9,"Bélgica","FEDERACION NACIONAL DE CAFETEROS",17637,20573,4602273.18
2019,9,"Bélgica","LOUIS DREYFUS COMPANY COLOMBIA S.A.",1800,2101,3e+05
2019,9,"Bélgica","SUCAFINA COLOMBIA SAS",299,349,70000
2019,9,"Belice","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",5,6,2305.79
2019,9,"Bolivia","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",189,219,66353.52
2019,9,"Brasil","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",375,438,83346
2019,9,"Canadá","C. I. LOHAS BEANS S.A.S",274,320,70000
2019,9,"Canadá","CAFEXPORT SARL SUCURSAL COLOMBIA",285,332,69599.22
2019,9,"Canadá","CARAVELA COLOMBIA S.A.S",221,257,47863.29
2019,9,"Canadá","CARCAFE LTDA",7957,9285,1641297.75
2019,9,"Canadá","COFCO INTERNATIONAL COLOMBIA S.A.S",2196,2562,4e+05
2019,9,"Canadá","COMPAÑÍA CAFETERA LA MESETA S.A.",174,203,57457.92
2019,9,"Canadá","COMPAÑIA NACIONAL DEL CAFÉ S.A.S",275,321,55769.01
2019,9,"Canadá","CONDOR SPECIALTY COFFEE SOCIEDAD PO",2200,2564,560000
2019,9,"Canadá","COOPERATIVA DE CAFICULTORES DE ANDE",1100,1284,253648.95
2019,9,"Canadá","COOPERATIVA DE CAFICULTORES DEL SUR",548,640,118250
2019,9,"Canadá","COOPERATIVA DEPARTAMENTAL DE",275,320,50000
2019,9,"Canadá","ENGELHART CTP COLOMBIA S.A.S.",5762,6726,1199889.7
2019,9,"Canadá","FEDERACION NACIONAL DE CAFETEROS",23242,27120,4724883.07
2019,9,"Canadá","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",38,45,28231
2019,9,"Canadá","LOUIS DREYFUS COMPANY COLOMBIA S.A.",1649,1924,3e+05
2019,9,"Canadá","NEVACOS BEANS SAS",10,12,2544.98
2019,9,"Canadá","OLAM AGRO COLOMBIA S.A.S",6045,7052,1540000.01
2019,9,"Canadá","PROMOTORA DE CAFE COLOMBIA S.A.",2,3,2034.01
2019,9,"Canadá","RACAFE & CIA S.C.A.",2484,2897,561340.75
2019,9,"Canadá","SELECTO EXPORTADORES S.A.S.",275,321,80709
2019,9,"Canadá","SOCIEDAD EXPORTADORA DE CAFE DE",3571,4163,792488.29
2019,9,"Canadá","TERESITA EXPORTADORES DE CAFÉ S.A.",550,640,116624.04
2019,9,"Canadá","TRILLADORAS DE LAS COOPS DE CAFICUL",275,321,69714.92
2019,9,"Chile","CAFE QUINDIO S.A.S.",146,171,66537.05
2019,9,"Chile","COOPERATIVA DE CAFETALEROS DEL NORT",81,94,31466.13
2019,9,"Chile","FEDERACION NACIONAL DE CAFETEROS",43,50,12564
2019,9,"Chile","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",339,395,129112.24
2019,9,"Chile","NESTLE DE COLOMBIA S.A.",105,123,45870.8
2019,9,"Chile","PROMOTORA DE CAFE COLOMBIA S.A.",720,840,609673.22
2019,9,"Chile","SERENDIPIA GROUP S.A.S",8,10,3124.14
2019,9,"China","CARAVELA COLOMBIA S.A.S",53,62,11395
2019,9,"China","CARCAFE LTDA",547,638,116930.84
2019,9,"China","CONDOR SPECIALTY COFFEE SOCIEDAD PO",160,187,70000
2019,9,"China","FEDERACION NACIONAL DE CAFETEROS",1350,1576,297625.18
2019,9,"China","FUEGO VERDE GFT SAS",3,3,787.5
2019,9,"China","H&B TRADERS S.A.S",8,8,6674.92
2019,9,"China","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",452,527,198502.51
2019,9,"China","INNOVACION Y DESARROLLO TECNOLOGICO",92,106,32586.9
2019,9,"China","INVERPROYECTOS MAGNA SAS",88,99,39275.5
2019,9,"China","LA FINCA FOODS SAS",150,175,67689.65
2019,9,"China","LOUIS DREYFUS COMPANY COLOMBIA S.A.",549,641,1e+05
2019,9,"China","OLAM AGRO COLOMBIA S.A.S",1374,1603,350000.02
2019,9,"China","RACAFE & CIA S.C.A.",750,875,157377.02
2019,9,"China","SKN CARIBECAFE LTDA",274,320,60564.2
2019,9,"China","SOCIEDAD EXPORTADORA DE CAFE DE",550,641,99999.99
2019,9,"China","TRILLADORA COMERCIALIZADORA Y",44,50,26263.38
2019,9,"Chipre","OLAM AGRO COLOMBIA S.A.S",827,964,210000
2019,9,"Colombia","CAFE QUINDIO S.A.S.",5,6,4336.83
2019,9,"Colombia","D`ORIGENN S.A.S",8,9,4193.54
2019,9,"Colombia","FEDERACION NACIONAL DE CAFETEROS",260,304,59465
2019,9,"Colombia","PROMOTORA DE CAFE COLOMBIA S.A.",25,29,16987.06
2019,9,"Colombia","RESTCAFE S A S",46,52,22410
2019,9,"Colombia","VIVE CAFE S.A.",17,21,14397.64
2019,9,"Corea del Sur","AMATIVO S.A.S.",375,438,99904
2019,9,"Corea del Sur","ARAMO INVERSIONES SAS",178,209,30000
2019,9,"Corea del Sur","ASOCIACIÓN COLOMBIANA PARA LA EXCEL",3,3,15304.33
2019,9,"Corea del Sur","BANCA EXPORTADORA S.A BANEXPORT",339,396,50000
2019,9,"Corea del Sur","CAFE DE SANTA BARBARA S.A.S.",400,467,139627.17
2019,9,"Corea del Sur","CAFE GRANJA LA ESPERANZA  S.A. C.I.",38,44,23865
2019,9,"Corea del Sur","CARCAFE LTDA",522,609,116459.1
2019,9,"Corea del Sur","COCORA AGROINDUSTRIAL SAS",1202,1406,310000
2019,9,"Corea del Sur","COFCO INTERNATIONAL COLOMBIA S.A.S",1659,1936,3e+05
2019,9,"Corea del Sur","COMPAÑÍA CAFETERA LA MESETA S.A.",4364,5090,889924.72
2019,9,"Corea del Sur","CONDOR SPECIALTY COFFEE SOCIEDAD PO",1671,1950,360000
2019,9,"Corea del Sur","COOPERATIVA DE CAFICULTORES DE ANDE",550,642,1e+05
2019,9,"Corea del Sur","DESCAFEINADORA COLOMBIANA S.A.S",263,307,79441.14
2019,9,"Corea del Sur","ENGELHART CTP COLOMBIA S.A.S.",275,321,50000
2019,9,"Corea del Sur","EXPOCOSURCA S.A. C.I.",275,321,59125
2019,9,"Corea del Sur","FEDERACION NACIONAL DE CAFETEROS",3259,3801,632366.17
2019,9,"Corea del Sur","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",2368,2766,968231.7
2019,9,"Corea del Sur","INVERSIONES ECHEVERRI BARSA S.A.S",274,320,70000
2019,9,"Corea del Sur","LOUIS DREYFUS COMPANY COLOMBIA S.A.",1102,1286,2e+05
2019,9,"Corea del Sur","OLAM AGRO COLOMBIA S.A.S",9545,11130,2190000.02
2019,9,"Corea del Sur","RACAFE & CIA S.C.A.",1247,1454,2e+05
2019,9,"Corea del Sur","SKN CARIBECAFE LTDA",551,643,124959.98
2019,9,"Costa Rica","FEDERACION NACIONAL DE CAFETEROS",19,22,13075
2019,9,"Costa Rica","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",18,22,5923.64
2019,9,"Costa Rica","NESTLE DE COLOMBIA S.A.",585,684,122208.37
2019,9,"Costa Rica","PRICESMART COLOMBIA SAS",57,67,24551.31
2019,9,"Dinamarca","COCORA AGROINDUSTRIAL SAS",1,1,2080.98
2019,9,"Dinamarca","CONDOR SPECIALTY COFFEE SOCIEDAD PO",599,699,1e+05
2019,9,"Dinamarca","FEDERACION NACIONAL DE CAFETEROS",222,260,99141.13
2019,9,"Dinamarca","SKN CARIBECAFE LTDA",310,362,65274.42
2019,9,"Dominica","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",13,15,10108.5
2019,9,"E.A.U.","AGROPECUARIA FARALLONES S.A.",7,8,4738.74
2019,9,"E.A.U.","APU SAS",50,58,24430
2019,9,"E.A.U.","ASOCIACIÓN COLOMBIANA PARA LA EXCEL",7,8,9431.38
2019,9,"E.A.U.","COMPAÑÍA CAFETERA LA MESETA S.A.",1376,1605,307801.29
2019,9,"E.A.U.","INVERSIONES SHADEL SAS",6,7,5632
2019,9,"E.A.U.","SUCAFINA COLOMBIA SAS",275,321,50000
2019,9,"E.A.U.","VIVE CAFE S.A.",6,6,4192
2019,9,"Ecuador","FEDERACION NACIONAL DE CAFETEROS",1391,1619,765760.29
2019,9,"Ecuador","KIFA SAS",30,35,8750
2019,9,"Ecuador","NESTLE DE COLOMBIA S.A.",79,92,18784.99
2019,9,"Ecuador","PROMOTORA DE CAFE COLOMBIA S.A.",216,252,194241.09
2019,9,"EE.UU.","A LAUMAYER Y COMPAÑIA EXPORTADORES",824,962,169122.84
2019,9,"EE.UU.","AGPROCEM SPECIALITY COFFEE PLANADAS",800,932,188250
2019,9,"EE.UU.","AGUMOSOT SAS",822,960,147000
2019,9,"EE.UU.","ALEXCAFE SAS",2571,3001,450000
2019,9,"EE.UU.","ALTAMIRA SUPREMO S.A.S",2198,2566,420000.01
2019,9,"EE.UU.","AMATIVO S.A.S.",260,307,49294.7
2019,9,"EE.UU.","APU SAS",30,35,7863.45
2019,9,"EE.UU.","ASOCIACIÓN COLOMBIANA PARA LA EXCEL",1,2,3194.47
2019,9,"EE.UU.","AZAHAR COFFEE COMPANY S.A.S",347,407,100456.83
2019,9,"EE.UU.","B Y E SAS",94,111,35000
2019,9,"EE.UU.","BANCA EXPORTADORA S.A BANEXPORT",4649,5419,1062456.55
2019,9,"EE.UU.","C. I. LOHAS BEANS S.A.S",3237,3777,840000
2019,9,"EE.UU.","CAFE COLSUAVES S.A.S",1923,2245,413875
2019,9,"EE.UU.","CAFE DE SANTA BARBARA S.A.S.",1049,1226,403695.45
2019,9,"EE.UU.","CAFE DEVOTION S.A.S",262,308,204935.25
2019,9,"EE.UU.","CAFE MONTAÑA ROJA S.A.S",14,16,3570
2019,9,"EE.UU.","CAFEXPORT SARL SUCURSAL COLOMBIA",1708,1995,408714.38
2019,9,"EE.UU.","CARAVELA COLOMBIA S.A.S",2914,3395,634712.96
2019,9,"EE.UU.","CARCAFE LTDA",62537,72942,13269569.45
2019,9,"EE.UU.","CENTRAL COOPERATIVA INDIGENA DEL",549,641,118250
2019,9,"EE.UU.","COFCO INTERNATIONAL COLOMBIA S.A.S",7144,8333,1250000
2019,9,"EE.UU.","COMERCIALIZADORA INTERNACIONAL",15,17,4788.4
2019,9,"EE.UU.","COMPAÑÍA CAFETERA LA MESETA S.A.",35907,41889,7110925.77
2019,9,"EE.UU.","COMPAÑIA NACIONAL DEL CAFÉ S.A.S",2570,2998,519641.63
2019,9,"EE.UU.","CONDOR SPECIALTY COFFEE SOCIEDAD PO",17588,20524,3859257.88
2019,9,"EE.UU.","COOPERATIVA CENTRAL DE CAFICULTORES",557,651,102000
2019,9,"EE.UU.","COOPERATIVA DE CAFICULTORES DE ANDE",1101,1285,258797.66
2019,9,"EE.UU.","COOPERATIVA DE CAFICULTORES DEL",4,5,1353.1
2019,9,"EE.UU.","COOPERATIVA DEPARTAMENTAL DE",796,929,190000
2019,9,"EE.UU.","DESCAFEINADORA COLOMBIANA S.A.S",3246,3786,689193.59
2019,9,"EE.UU.","ENGELHART CTP COLOMBIA S.A.S.",36727,42852,6680131.45
2019,9,"EE.UU.","EXPOCOSURCA S.A. C.I.",1579,1840,339915
2019,9,"EE.UU.","FEDERACION NACIONAL DE CAFETEROS",39403,45971,8666070.5
2019,9,"EE.UU.","GANADERIA MANZANARES SAS",94,110,32754
2019,9,"EE.UU.","GOMEZ MORA S.A.",823,961,160868.89
2019,9,"EE.UU.","GRUPO TAP S.A.S C.I.",550,642,1e+05
2019,9,"EE.UU.","HACIENDA SANTA ELISA SAS",29,36,355701.09
2019,9,"EE.UU.","INCONEXUS S.A.S",275,321,70000
2019,9,"EE.UU.","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",18659,21777,6331308.9
2019,9,"EE.UU.","INDUSTRIAS ALIADAS S.A.S",2126,2482,836202.4
2019,9,"EE.UU.","INTEGRA TRADING SAS",824,961,169472.68
2019,9,"EE.UU.","IXTAPA S.A.S.",550,642,1e+05
2019,9,"EE.UU.","LAMERICA CI SAS",7,8,2382.38
2019,9,"EE.UU.","LOLO COFFEE GROUP & CIA SCA",568,661,110662.14
2019,9,"EE.UU.","LOUIS DREYFUS COMPANY COLOMBIA S.A.",12069,14076,2150000.02
2019,9,"EE.UU.","NESTLE DE COLOMBIA S.A.",2457,2865,546108.79
2019,9,"EE.UU.","NEVACOS BEANS SAS",54,63,169999.99
2019,9,"EE.UU.","OLAM AGRO COLOMBIA S.A.S",21589,25187,5369999.97
2019,9,"EE.UU.","ORO MOLIDO S.A.",552,644,172657.81
2019,9,"EE.UU.","OSITO C.I. S.A.S.",271,315,68359.07
2019,9,"EE.UU.","PRODUCTOS Y SERVICIOS LIDERES DE",275,320,120982
2019,9,"EE.UU.","PROMOTORA CAFE DE ALTURA SAS",640,745,88000
2019,9,"EE.UU.","PROMOTORA DE CAFE COLOMBIA S.A.",153,177,63112.78
2019,9,"EE.UU.","RACAFE & CIA S.C.A.",29359,34257,4839575.45
2019,9,"EE.UU.","SANMIGUEL CIA COLOMBIANA AGRICOLA S",275,320,50000
2019,9,"EE.UU.","SELECTO EXPORTADORES S.A.S.",827,963,200941.43
2019,9,"EE.UU.","SHARED SOURCE SAS",547,637,126635
2019,9,"EE.UU.","SKN CARIBECAFE LTDA",12384,14444,2619271.82
2019,9,"EE.UU.","SOCIEDAD EXPORTADORA DE CAFE DE",12020,14023,2383593.62
2019,9,"EE.UU.","SUCAFINA COLOMBIA SAS",5806,6774,1090691.57
2019,9,"EE.UU.","SUNTERRA SAS",350,410,136558
2019,9,"EE.UU.","TERESITA EXPORTADORES DE CAFÉ S.A.",825,961,165538.02
2019,9,"EE.UU.","TMO IMPORT EXPORT SAS",330,383,118899.89
2019,9,"EE.UU.","TRILLADORA COMERCIALIZADORA Y",4,5,1505
2019,9,"EE.UU.","TRILLADORA UNION S.A.",5,6,2313.5
2019,9,"EE.UU.","TRILLADORAS DE LAS COOPS DE CAFICUL",3026,3528,550000.01
2019,9,"Egipto","ALTAMIRA SUPREMO S.A.S",550,641,1e+05
2019,9,"Egipto","COMPAÑÍA CAFETERA LA MESETA S.A.",548,640,124753.34
2019,9,"Egipto","OLAM AGRO COLOMBIA S.A.S",275,321,70000
2019,9,"Egipto","RACAFE & CIA S.C.A.",276,322,50000
2019,9,"El Salvador","COLOMBIAN MOUNTAIN COFFEE",39,46,28920.78
2019,9,"El Salvador","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",32,37,12329.11
2019,9,"El Salvador","PROMOTORA DE CAFE COLOMBIA S.A.",350,409,338569.41
2019,9,"Eslovenia","COMPAÑÍA CAFETERA LA MESETA S.A.",275,321,58835.41
2019,9,"Eslovenia","FEDERACION NACIONAL DE CAFETEROS",1101,1284,230750.65
2019,9,"España","COMPAÑIA NACIONAL DEL CAFÉ S.A.S",549,641,116098.56
2019,9,"España","CONDOR SPECIALTY COFFEE SOCIEDAD PO",1183,1380,260000
2019,9,"España","COOPERATIVA DEPARTAMENTAL DE",1116,1301,282298.06
2019,9,"España","ENGELHART CTP COLOMBIA S.A.S.",4112,4796,721404.85
2019,9,"España","FEDERACION NACIONAL DE CAFETEROS",2342,2734,505053.29
2019,9,"España","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",39,47,14452.38
2019,9,"España","INTEGRA TRADING SAS",276,322,69743.84
2019,9,"España","LOUIS DREYFUS COMPANY COLOMBIA S.A.",600,700,1e+05
2019,9,"España","PRODUCTORA DE ALIMENTOS NATURALES",4,5,1406.4
2019,9,"España","RACAFE & CIA S.C.A.",3998,4667,923341.65
2019,9,"España","SELECTO EXPORTADORES S.A.S.",550,642,109942.85
2019,9,"España","SKN CARIBECAFE LTDA",3243,3784,862890.11
2019,9,"España","SOCIEDAD EXPORTADORA DE CAFE DE",1722,2009,397025.5
2019,9,"España","SUCAFINA COLOMBIA SAS",2997,3498,765768.22
2019,9,"España","TERESITA EXPORTADORES DE CAFÉ S.A.",285,332,56968.57
2019,9,"Estonia","FEDERACION NACIONAL DE CAFETEROS",572,667,106568
2019,9,"Estonia","SKN CARIBECAFE LTDA",275,321,59256.34
2019,9,"Federación Rusa","CARCAFE LTDA",1419,1656,309613.73
2019,9,"Federación Rusa","COMPAÑÍA CAFETERA LA MESETA S.A.",1927,2249,400537.54
2019,9,"Federación Rusa","ENGELHART CTP COLOMBIA S.A.S.",825,963,149999.99
2019,9,"Federación Rusa","FEDERACION NACIONAL DE CAFETEROS",3819,4454,982640
2019,9,"Federación Rusa","INVERCAFE CERRITOS SOCIEDAD POR ACC",274,320,50484.41
2019,9,"Federación Rusa","RACAFE & CIA S.C.A.",563,656,134358.85
2019,9,"Federación Rusa","TERESITA EXPORTADORES DE CAFÉ S.A.",549,640,109674.28
2019,9,"Finlandia","CARCAFE LTDA",1794,2094,380051.13
2019,9,"Finlandia","CONDOR SPECIALTY COFFEE SOCIEDAD PO",3198,3731,700558.68
2019,9,"Finlandia","FEDERACION NACIONAL DE CAFETEROS",3255,3798,809133.67
2019,9,"Finlandia","OLAM AGRO COLOMBIA S.A.S",7749,9037,1770000.01
2019,9,"Finlandia","SOCIEDAD EXPORTADORA DE CAFE DE",2966,3458,634758.99
2019,9,"Francia","AZAHAR COFFEE COMPANY S.A.S",227,265,57071.46
2019,9,"Francia","DESCAFEINADORA COLOMBIANA S.A.S",719,839,153474.6
2019,9,"Francia","FEDERACION NACIONAL DE CAFETEROS",2666,3111,690267.92
2019,9,"Francia","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",283,331,73555.9
2019,9,"Francia","OLAM AGRO COLOMBIA S.A.S",560,655,140000
2019,9,"Francia","TRILLADORA COMERCIALIZADORA Y",46,53,14243.61
2019,9,"Georgia","ALTAMIRA SUPREMO S.A.S",275,321,70000
2019,9,"Georgia","COMPAÑÍA CAFETERA LA MESETA S.A.",277,323,56871.36
2019,9,"Georgia","RACAFE & CIA S.C.A.",275,320,56570.15
2019,9,"Granada","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",3,4,1880.7
2019,9,"Grecia","COLDISMAR CI SAS",250,292,50000
2019,9,"Grecia","ENGELHART CTP COLOMBIA S.A.S.",827,964,171962.52
2019,9,"Grecia","FEDERACION NACIONAL DE CAFETEROS",299,349,58780.08
2019,9,"Grecia","HACIENDA SANTA ELISA SAS",0,0,11450.95
2019,9,"Guatemala","DESCAFEINADORA COLOMBIANA S.A.S",184,215,51785.91
2019,9,"Guatemala","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",118,138,35879.42
2019,9,"Guyana","INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.",61,71,29396.97
2019,9,"Hong Kong","COFCO INTERNATIONAL COLOMBIA S.A.S",275,320,50000
2019,9,"Hong Kong","CONDOR SPECIALTY COFFEE SOCIEDAD PO",274,319,50000
2019,9,"Irlanda","COFCO INTERNATIONAL COLOMBIA S.A.S",275,320,50000
2019,9,"Irlanda","CONDOR SPECIALTY COFFEE SOCIEDAD PO",1099,1283,220699.31
2019,9,"Islandia","FEDERACION NACIONAL DE CAFETEROS",285,332,57364.57
2019,9,"Israel","A LAUMAYER Y COMPAÑIA EXPORTADORES",550,642,112428.05
2019,9,"Israel","ALEXCAFE SAS",284,332,50000
2019,9,"Israel","COFCO INTERNATIONAL COLOMBIA S.A.S",549,640,1e+05
2019,9,"Israel","CONDOR SPECIALTY COFFEE SOCIEDAD PO",1101,1285,260000
2019,9,"Israel","ENGELHART CTP COLOMBIA S.A.S.",274,320,57057.37
2019,9,"Israel","FEDERACION NACIONAL DE CAFETEROS",285,333,56958.86
2019,9,"Israel","OLAM AGRO COLOMBIA S.A.S",553,645,140000
2019,9,"Israel","RACAFE & CIA S.C.A.",815,953,253861.28
2019,9,"Israel","SOCIEDAD EXPORTADORA DE CAFE DE",1368,1597,279757.23
2019,9,"Israel","VILLEGAS Y CIA. SOCIEDAD EN COMANDI",275,321,50000
2019,9,"Italia","ALTAMIRA SUPREMO S.A.S",550,641,120000
2019,9,"Italia","ASOCIACION COLOMBIANA DE PEQUEÑOS",1373,1601,360727.7
2019,9,"Italia","ASOCIACIÓN DE PRODUCTORES DEL PUEBL",285,333,76078.6
